what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509449224164
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509449238488
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509449262165
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509449262962
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Resume",1509449264011
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Resume",1509449265451
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Resume",1509449265999
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Resume",1509449266946
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509449268800
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1509449270165
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509449270870
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1509449270997
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1509449277359
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1509449277601
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1509449277601
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509449278422
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509449280378
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509449288886
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509449293051
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509449306740
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509449360213
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509449371869
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509449658756
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1509449665316
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509449668167
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509449670686
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509449670746
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509449672041
executed,command,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.launchShortcut.run",1509449672074
opened,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1509449678585
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1509449678643
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1509449690764
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509449692842
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509449702512
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509449706358
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509449807504
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509449807919
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509449808007
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509449808544
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509449809703
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1509449813828
closed,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1509449813828
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509449815651
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509449818163
started,bundle,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui",1509449818309
started,bundle,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.ui",1509449818325
started,bundle,org.eclipse.wst.jsdt.web.support.jsp,1.0.400.v201102241833,"org.eclipse.wst.jsdt.web.support.jsp",1509449818461
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.ui",1509449818489
started,bundle,org.eclipse.wst.css.ui,1.0.600.v201103022054,"org.eclipse.wst.css.ui",1509449818662
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1509449818855
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.core",1509449818888
opened,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1509449818950
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1509449819522
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.navigate.openResource",1509449819639
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1509449835624
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509449838521
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509450138773
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509450139215
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509450471870
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509450476565
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509450477626
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509450488788
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509450642230
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509450645233
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509450649122
opened,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1509450649358
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1509450649432
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.navigate.openResource",1509450649459
started,bundle,org.eclipse.jst.jsf.ui,1.3.2.v201104251204,"org.eclipse.jst.jsf.ui",1509450650542
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1509450654132
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1509450655172
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1509450670747
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1509450672264
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1509450678253
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1509450678344
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509450698476
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509450711194
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1509450711211
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1509450816602
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1509450824003
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1509450923673
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1509450924167
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1509450925813
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1509450936633
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509450948046
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509450982874
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1509451000386
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509451001605
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509451007849
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509451011691
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509451013208
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1509451033680
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509451035201
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509451039428
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1509451043990
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1509451044422
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1509451045432
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1509451050454
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509451051410
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509451057025
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1509451087268
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509451088487
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509451093543
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1509451094908
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1509451095706
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1509451096215
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1509451098055
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1509451098793
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1509451099291
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1509451112483
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1509451118151
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509451119086
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509451125797
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1509451128067
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1509451128493
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1509451128544
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1509451128577
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1509451128597
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1509451128633
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1509451128675
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1509451128699
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1509451128740
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1509451128758
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1509451128784
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1509451128819
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1509451128847
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1509451131779
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1509451132744
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1509451136030
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1509451136571
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1509451138136
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1509451139650
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509451144071
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509451149748
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1509451167394
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1509451168516
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509451169579
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509451209754
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509451212409
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509451223886
started,bundle,org.eclipse.jpt.jpa.ui,3.0.1.v201108080010,"org.eclipse.jpt.jpa.ui",1509451234533
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1509451235014
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1509451256785
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1509451258610
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1509451270673
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1509451272377
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1509451282613
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1509451286559
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1509451300083
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1509451308531
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1509451314459
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1509451320533
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1509451323086
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509451699130
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509451707742
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1509451853259
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1509451913711
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1509451916930
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1509451938584
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1509451973619
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1509451975164
executed,command,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui.add.block.comment",1509451980709
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1509451981712
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509451990468
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509452015534
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1509452026426
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509452028101
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509452122960
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1509452140199
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509452156323
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509452175848
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509452179768
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509452186482
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1509452293060
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1509452294313
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509452330263
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509452335715
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509452336954
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509452396739
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1509452400699
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1509452404170
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1509452405283
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509452409655
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509452410729
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1509452420710
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1509452448339
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1509452449677
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509452475049
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509452475065
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509452518422
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509452686517
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1509452702029
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1509452703265
started,bundle,org.eclipse.wst.common.environment,1.0.400.v200912181832,"org.eclipse.wst.common.environment",1509452710096
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509452710427
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1509452711818
started,bundle,org.eclipse.emf.codegen,2.6.0.v20110913-1156,"org.eclipse.emf.codegen",1509452717549
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509452717883
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1509452718333
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1509452718412
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1509452727322
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509452738389
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1509452740493
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1509452766007
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1509452800534
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1509452805440
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1509452807380
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1509452845538
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1509452849649
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1509452853789
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1509452853821
started,bundle,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui",1509452853845
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1509452858217
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.1.v201108080010,"org.eclipse.jpt.jaxb.ui",1509452858258
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1509452858292
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1509452858322
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20110728_r371,"org.eclipse.pde.api.tools",1509452858446
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1509452858460
